sample_id;original_label;predicted_label_before;predicted_label_after;attack_prob_before;attack_prob_after;distortion;mutation_count;feature_change_ratio;original_features;mutated_features;attack_class_prob_vector_before;attack_class_prob_vector_after
38;0;0;0;0.36;0.24;0.10233254444258207;7;0.09210526315789473;[0.048810242480170705, 5.366707095860122e-05, 0.0004948861761794787, 0.00016389817882318173, 6.281609195402299e-05, 0.34400406504065045, 0.0, 0.07652552926525528, 0.14993890818655464, 0.6239361702127659, 0.0, 0.12482038774452836, 0.25264880013444435, 1.4220490389967487e-06, 1.3033649678946626e-06, 0.002219882004055278, 0.007636348308443908, 0.025011848337182403, 3.33519273107418e-08, 0.04881025, 0.004883747730057406, 0.011366336602665929, 0.025656834176018842, 3.33519273107418e-08, 0.047528275, 0.004340126961159134, 0.010372143157481412, 0.02511384362409158, 0.0006686348416527078, 0.0, 0.0, 0.0, 0.0, 0.00017173370542302843, 0.0005691050204960287, 6.208142781185484e-07, 1.024375003201172e-06, 0.0, 0.5960365853658537, 0.09962582445459159, 0.2881773456235282, 0.08304618253062242, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.101697438951757, 0.07652552926525528, 0.12482038774452832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-05, 0.00016389817882318173, 0.0004948861761794787, 6.287166291608149e-05, 0.1250152587890625, 0.9591217041015625, 3.2200242575160733e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.048810242480170705, 5.366707095860122e-05, 0.0004948861761794787, 0.00016389817882318173, 6.281609195402299e-05, 0.34400406504065045, 0.0, 0.043097547121831684, 0.14993890818655464, 0.6239361702127659, 0.0, 0.1588148973586848, 0.25264880013444435, 1.4220490389967487e-06, 1.3033649678946626e-06, 0.002219882004055278, 0.007636348308443908, 0.025011848337182403, 3.33519273107418e-08, 0.04881025, 0.004883747730057406, 0.011366336602665929, 0.025656834176018842, 3.33519273107418e-08, 0.047528275, 0.004340126961159134, 0.010372143157481412, 0.02511384362409158, 0.0006686348416527078, 0.014336589469007954, 0.049207814003011524, 0.0, 0.0, 0.00017173370542302843, 0.0005691050204960287, 6.208142781185484e-07, 1.024375003201172e-06, 0.0, 0.5960365853658537, 0.08488040579773072, 0.2881773456235282, 0.08304618253062242, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.101697438951757, 0.07652552926525528, 0.12482038774452832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-05, 0.00016389817882318173, 0.0004948861761794787, 6.287166291608149e-05, 0.06318199288160364, 0.9982518213681713, 3.2200242575160733e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36, 0.0];[0.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24, 0.0]
39;9;9;9;1.0;0.8300000000000001;0.2730999344887183;7;0.09210526315789473;[0.003380258389670973, 0.00011270084901306256, 0.000907291322995711, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.06002490660027398, 0.10364421556762846, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 2.761724672705854e-05, 3.615200965410475e-05, 7.865136843534701e-05, 0.0002900530253994382, 0.0009369292142917411, 3.33519273107418e-08, 0.003379266666666667, 0.0001610072231861131, 0.00042800350835180454, 0.0009369375431883131, 1.2673732378081884e-06, 0.003380216666666667, 0.0001616844713665847, 0.0005160779632664446, 0.0012556134966166884, 7.533630755495093e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.807359147621104e-05, 2.71181760808e-05, 0.0, 0.49593495934959353, 0.0714622019279787, 0.2167457100551064, 0.04697870282727682, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07149750934, 0.06002490660027398, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.003380258389670973, 0.00011270084901306256, 0.000907291322995711, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.11496294445729453, 0.10364421556762846, 0.5191489361702127, 0.0, 0.027713483254586415, 0.1945608522637372, 2.761724672705854e-05, 3.615200965410475e-05, 7.865136843534701e-05, 0.0002900530253994382, 0.0009369292142917411, 3.33519273107418e-08, 0.003379266666666667, 0.0001610072231861131, 0.00042800350835180454, 0.0009369375431883131, 1.2673732378081884e-06, 0.003380216666666667, 0.0001616844713665847, 0.0005160779632664446, 0.0012556134966166884, 7.533630755495093e-08, 0.022305623028040733, 0.009287850649208784, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.807359147621104e-05, 2.71181760808e-05, 0.0, 0.49593495934959353, 0.26260439106478767, 0.2167457100551064, 0.04697870282727682, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07149750934, 0.06002490660027398, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.000907291322995711, 7.66482075349301e-05, 0.23306980612258366, 0.0006716090872147107, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.17, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.03, 0.79]
40;9;9;9;1.0;0.8400000000000001;0.2863936525135041;7;0.09210526315789473;[0.0029101667151694454, 0.00011270084901306256, 0.0008248102936324645, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.06002490660027398, 0.10364421556762846, 0.5191489361702127, 0.0, 0.09130274474085125, 0.2021808255974015, 3.2078365918401957e-05, 4.0083668733859475e-05, 7.101613704036911e-05, 0.00023355245364411575, 0.0008867839184011068, 2.501394548305635e-08, 0.002909791666666667, 0.00013863880022295597, 0.00033038867788335625, 0.0008867922477157255, 1.709286274675517e-06, 0.0029101500000000002, 0.00015385260030248448, 0.00041077307428123255, 0.001210604238203025, 9.207770923382891e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0013361596133385021, 2.0993926429008713e-05, 2.8635162261149998e-05, 0.0, 0.49593495934959353, 0.0747860252734612, 0.22051812763787235, 0.048628244616932555, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07490215264184932, 0.06002490660027398, 0.09130274474085125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.0008248102936324645, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0029101667151694454, 0.00011270084901306256, 0.0008248102936324645, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.10087939560252272, 0.10364421556762846, 0.5191489361702127, 0.0, 0.058637258150336616, 0.2021808255974015, 3.2078365918401957e-05, 4.0083668733859475e-05, 7.101613704036911e-05, 0.00023355245364411575, 0.0008867839184011068, 2.501394548305635e-08, 0.002909791666666667, 0.00013863880022295597, 0.00033038867788335625, 0.0008867922477157255, 1.709286274675517e-06, 0.0029101500000000002, 0.00015385260030248448, 0.00041077307428123255, 0.001210604238203025, 9.207770923382891e-08, 0.038851130120925295, 0.05353171873370051, 0.0, 0.0, 0.0004776343682077978, 0.0013361596133385021, 2.0993926429008713e-05, 2.8635162261149998e-05, 0.0, 0.49593495934959353, 0.2979177065847533, 0.22051812763787235, 0.048628244616932555, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07490215264184932, 0.06002490660027398, 0.09130274474085125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.0008248102936324645, 7.66482075349301e-05, 0.25175601414292426, 0.0, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.16, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.04, 0.79]
41;0;8;0;0.87;0.405;0.11910429099808977;6;0.07894736842105263;[1.412500023541667e-05, 0.0, 4.1240514681623226e-05, 5.200999978929282e-06, 2.1839080459770117e-06, 0.01981707317073171, 0.02671232876712329, 0.02671232876712329, 0.0, 0.04042553191489362, 0.07794871794871795, 0.05207511144693955, 0.0, 0.00016538196042337782, 0.00039307620453671234, 1.413788203417601e-05, 0.0, 1.4130719290876988e-05, 1.4141217179754523e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.00019653568885218408, 0.00029481132075471697, 0.049492385786802026, 0.03861788617886179, 0.03594114662607814, 0.022725489319166122, 0.0005164478647955334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.05273972602739726, 0.02671232876712329, 0.05207511144693955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200999978929282e-06, 4.1240514681623226e-05, 2.1858400647859987e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.412500023541667e-05, 0.0, 4.1240514681623226e-05, 5.200999978929282e-06, 2.1839080459770117e-06, 0.01981707317073171, 0.02671232876712329, 0.060582076314145326, 0.0, 0.04042553191489362, 0.07794871794871795, 0.09291224396869761, 0.0, 0.00016538196042337782, 0.00039307620453671234, 1.413788203417601e-05, 0.0, 1.4130719290876988e-05, 1.4141217179754523e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09060841694455839, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.00019653568885218408, 0.00029481132075471697, 0.049492385786802026, 0.03861788617886179, 0.07211963436404202, 0.022725489319166122, 0.0005164478647955334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.05273972602739726, 0.02671232876712329, 0.05207511144693955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.200999978929282e-06, 4.1240514681623226e-05, 2.1858400647859987e-06, 0.03372176985524678, 0.02674088600409194, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.87, 0.0];[0.595, 0.01, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.385, 0.0]
42;8;0;0;0.37;0.28;0.3358270081040944;5;0.06578947368421052;[0.04804360080072668, 1.0733414191720246e-05, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2571271670286874e-07, 0.016023466044260113, 0.03828328070784467, 0.04726788961775704, 1.2506972741528174e-07, 0.048043608333333335, 0.024035203993186233, 0.046484512588412005, 0.047267897560405954, 0.0007952850447064659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 6.598319078214825e-05, 1.6826085670120445e-07, 8.67267635e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 0.0, 4.1240514681623226e-05, 0.0, 0.1250152587890625, 0.6527862548828125, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.04804360080072668, 1.0733414191720246e-05, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.003747164787473456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2571271670286874e-07, 0.016023466044260113, 0.03828328070784467, 0.04726788961775704, 1.2506972741528174e-07, 0.048043608333333335, 0.024035203993186233, 0.046484512588412005, 0.047267897560405954, 0.0007952850447064659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11926644737622219, 0.07548782851909586, 0.0, 0.0, 4.8300104650226746e-05, 6.598319078214825e-05, 1.6826085670120445e-07, 8.67267635e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 0.0, 4.1240514681623226e-05, 0.0, 0.32822993662769384, 0.4257474143403391, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37, 0.0];[0.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28, 0.0]
43;4;4;0;1.0;0.48;0.26491509980684347;7;0.09210526315789473;[0.0002764583379409723, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.008928913711763e-05, 0.00027661755084513426, 0.0, 0.0002765702728465157, 0.00027662088511529247, 0.00027646666666666665, 0.00027662088511529247, 0.0, 0.000276578607248307, 0.00027662088511529247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 2.008965511281313e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.003448486328125, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0002764583379409723, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05452422381697435, 0.0, 0.0, 0.0, 0.10247345764167701, 0.0, 0.0, 2.008928913711763e-05, 0.00027661755084513426, 0.0, 0.0002765702728465157, 0.00027662088511529247, 0.00027646666666666665, 0.00027662088511529247, 0.0, 0.000276578607248307, 0.00027662088511529247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029179399861663626, 0.034538844263944296, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 2.008965511281313e-05, 0.0, 0.0, 0.0, 0.23369773864194238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.002413351367866657, 0.029818767818109815, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.52, 0.0, 0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 0.08, 0.04]
44;1;1;1;1.0;0.6;0.1810136013789646;7;0.09210526315789473;[8.517500141958335e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.07442922376712328, 0.14158398158030766, 0.059574468085106386, 0.0, 0.0220976624232079, 0.040445940156158475, 0.0001085654566097561, 0.0002282602744809349, 1.4201806564514127e-05, 4.337200284381453e-05, 7.670604613295526e-05, 2.834913821413053e-07, 4.758333333333333e-06, 2.380493811804196e-06, 3.6440645221097533e-06, 4.2017005682766675e-06, 5.586447824549252e-07, 8.126666666666667e-05, 2.721035819819325e-05, 6.214134116867469e-05, 7.702718912451761e-05, 6.612853663156804e-07, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 9.782302150312364e-05, 0.0001956564273, 0.0, 0.16565040650406507, 0.039821156773211575, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.1250152587890625, 0.00335693359375, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[8.517500141958335e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.15797626676594662, 0.14158398158030766, 0.059574468085106386, 0.0, 0.043540801480312405, 0.040445940156158475, 0.0001085654566097561, 0.0002282602744809349, 1.4201806564514127e-05, 4.337200284381453e-05, 7.670604613295526e-05, 2.834913821413053e-07, 4.758333333333333e-06, 2.380493811804196e-06, 3.6440645221097533e-06, 4.2017005682766675e-06, 5.586447824549252e-07, 8.126666666666667e-05, 2.721035819819325e-05, 6.214134116867469e-05, 7.702718912451761e-05, 6.612853663156804e-07, 0.05381613414923201, 0.07165818740106636, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 9.782302150312364e-05, 0.0001956564273, 0.0, 0.16565040650406507, 0.08060704006644658, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.0, 0.0017346034075647332, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.4, 0.42, 0.01, 0.0, 0.02, 0.0, 0.0, 0.0, 0.15, 0.0]
45;4;4;0;1.0;0.54;0.3006235647542036;7;0.09210526315789473;[0.0003024916717081945, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8359914357504633e-05, 0.0003026654061616982, 0.0, 0.0003026141472209698, 0.00030266874034498185, 0.0003025, 0.00030266874034498185, 0.0, 0.00030262248140564094, 0.00030266874034498185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 1.8360280333833055e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.003448486328125, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0003024916717081945, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008444073869409641, 0.0, 0.0, 0.0, 0.07157150643898327, 0.0, 0.0, 1.8359914357504633e-05, 0.0003026654061616982, 0.0, 0.0003026141472209698, 0.00030266874034498185, 0.0003025, 0.00030266874034498185, 0.0, 0.00030262248140564094, 0.00030266874034498185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1017560289205266, 0.1289663152260683, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 1.8360280333833055e-05, 0.0, 0.0, 0.0, 0.22480654236088565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0018755482207909303, 0.08748536598115451, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.46, 0.0, 0.0, 0.0, 0.39, 0.0, 0.0, 0.0, 0.11, 0.04]
46;0;8;0;0.66;0.45;0.11065544344064328;6;0.07894736842105263;[8.608333476805556e-06, 0.0, 4.1240514681623226e-05, 5.601076900385381e-06, 3.6206896551724137e-06, 0.021341463414634148, 0.028767123287671233, 0.028767123287671233, 0.0, 0.06702127659574468, 0.12923076923076923, 0.08633505318834715, 0.0, 0.0003962824928055857, 0.0006447397705257233, 8.618138045838832e-06, 0.0, 8.611818895266034e-06, 8.621473209826754e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003223674718006372, 0.00048355899419729196, 0.053299492385786795, 0.06402439024390244, 0.04901065449010655, 0.05159300277864741, 0.0026618379357175193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07191780821917808, 0.028767123287671233, 0.08633505318834715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.601076900385381e-06, 4.1240514681623226e-05, 3.6238927389873137e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[8.608333476805556e-06, 0.0, 4.1240514681623226e-05, 5.601076900385381e-06, 3.6206896551724137e-06, 0.021341463414634148, 0.028767123287671233, 0.03994631119333199, 0.0, 0.06702127659574468, 0.12923076923076923, 0.1462446595543894, 0.0, 0.0003962824928055857, 0.0006447397705257233, 8.618138045838832e-06, 0.0, 8.611818895266034e-06, 8.621473209826754e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07705147124032503, 0.04074886562050353, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003223674718006372, 0.00048355899419729196, 0.053299492385786795, 0.06402439024390244, 0.020237474673667058, 0.05159300277864741, 0.0026618379357175193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07191780821917808, 0.028767123287671233, 0.08633505318834715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.601076900385381e-06, 4.1240514681623226e-05, 3.6238927389873137e-06, 0.010256551051671808, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.66, 0.0];[0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.44, 0.0]
47;8;8;8;0.83;0.55;0.16159927645920322;7;0.09210526315789473;[0.014290483571508058, 3.756694967102085e-05, 0.0002886836027713626, 0.00015256266604859228, 4.543103448275862e-05, 0.34400406504065045, 0.0, 0.09794520547945205, 0.1714883811422057, 0.6239361702127659, 0.0, 0.15475705115269542, 0.3235379145378995, 3.875736409756098e-06, 2.9101329722912998e-06, 0.001021315466954841, 0.0028977259931381037, 0.007946232838189316, 2.501394548305635e-08, 0.014290491666666667, 0.002042637596648778, 0.004551547541518037, 0.009285349757225074, 2.501394548305635e-08, 0.0133883, 0.002241389080973221, 0.00406774288313253, 0.007978642324222188, 0.0009083884550959194, 0.0, 0.0, 0.0, 0.0, 0.00011538358333109723, 0.0003134201562152042, 1.5498428622086395e-06, 2.0409841275e-06, 0.0, 0.5960365853658537, 0.11924467275494674, 0.3397901247872341, 0.11545732888184698, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.12442922376712329, 0.09794520547945205, 0.15475705115269542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.756694967102085e-05, 0.00015256266604859228, 0.0002886836027713626, 4.547122555824558e-05, 0.1250152587890625, 0.9591217041015625, 2.683353547930061e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.014290483571508058, 3.756694967102085e-05, 0.0002886836027713626, 0.00015256266604859228, 4.543103448275862e-05, 0.34400406504065045, 0.0, 0.1458086331239676, 0.1714883811422057, 0.6239361702127659, 0.0, 0.262670215590008, 0.3235379145378995, 3.875736409756098e-06, 2.9101329722912998e-06, 0.001021315466954841, 0.0028977259931381037, 0.007946232838189316, 2.501394548305635e-08, 0.014290491666666667, 0.002042637596648778, 0.004551547541518037, 0.009285349757225074, 2.501394548305635e-08, 0.0133883, 0.002241389080973221, 0.00406774288313253, 0.007978642324222188, 0.0009083884550959194, 0.0030690712121177466, 0.0162748191915316, 0.0, 0.0, 0.00011538358333109723, 0.0003134201562152042, 1.5498428622086395e-06, 2.0409841275e-06, 0.0, 0.5960365853658537, 0.16916870470933604, 0.3397901247872341, 0.11545732888184698, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.12442922376712329, 0.09794520547945205, 0.15475705115269542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.756694967102085e-05, 0.00015256266604859228, 0.0002886836027713626, 4.547122555824558e-05, 0.03064419641197196, 0.9816066339167976, 2.683353547930061e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.83, 0.0];[0.45, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.52, 0.0]
